query_id,user_id,benchmark_tier,query_type,query_language,query_text,target_event_id,target_venue_id,target_name,target_trail_id,target_timestamp,target_category,target_city,cue_year,cue_month,cue_city,cue_category,cue_previous_event_id,cue_previous_place,cue_next_event_id,cue_next_place,is_high_memory_load
tokyo_156873_semantic,156873,core,semantic,dataset_native_mixed,Which Italian Restaurant did I visit in Fussa?,2018_2498146__event_002,1543,サイゼリヤ,2018_2498146,2018-03-31 12:34:00,Italian Restaurant,Fussa,,,Fussa,Italian Restaurant,,,,,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,dataset_native_mixed,Which Arcade did I visit in Fussa in February 2018?,2018_2498138__event_001,292,ドラマ 瑞穂店 (DORAMA),2018_2498138,2018-02-04 08:59:00,Arcade,Fussa,2018,02,Fussa,Arcade,,,,,True
tokyo_156873_relational_after,156873,core,relational_after,dataset_native_mixed,Which Racetrack did I visit after 軽自動車検査協会 八王子支所?,2018_2498120__event_002,3797,ハイネス二宮,2018_2498120,2017-10-30 03:11:00,Racetrack,Fussa,,,,Racetrack,2018_2498120__event_001,軽自動車検査協会 八王子支所,,,True
tokyo_167728_semantic,167728,core,semantic,dataset_native_mixed,Which Cable Car did I visit in Hachiōji?,2018_2604362__event_001,650,高尾山駅,2018_2604362,2018-01-03 23:47:00,Cable Car,Hachiōji,,,Hachiōji,Cable Car,,,,,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,dataset_native_mixed,Which Park did I visit in Hachiōji in October 2017?,2018_2604345__event_001,4067,宇津貫公園,2018_2604345,2017-10-09 02:17:00,Park,Hachiōji,2017,10,Hachiōji,Park,,,,,True
tokyo_167728_relational_after,167728,core,relational_after,dataset_native_mixed,Which Fishing Store did I visit after からやま?,2018_2604406__event_002,3239,キャスティング,2018_2604406,2018-08-04 11:14:00,Fishing Store,Hachiōji,,,,Fishing Store,2018_2604406__event_001,からやま,,,True
tokyo_169053_semantic,169053,core,semantic,dataset_native_mixed,Which Motorcycle Shop did I visit in Fussa?,2018_2620254__event_001,3032,AFG MOTOSPORTS,2018_2620254,2017-11-23 07:10:00,Motorcycle Shop,Fussa,,,Fussa,Motorcycle Shop,,,,,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,dataset_native_mixed,Which Grilled Meat Restaurant did I visit in Hachiōji in July 2018?,2018_2620302__event_004,3626,ステーキレストラン STUMP,2018_2620302,2018-07-30 11:52:00,Grilled Meat Restaurant,Hachiōji,2018,07,Hachiōji,Grilled Meat Restaurant,,,,,False
tokyo_169053_relational_after,169053,core,relational_after,dataset_native_mixed,Which Motorcycle Shop did I visit after 鳥居原ふれあいの館?,2018_2620302__event_002,374,ライコランド 多摩境店,2018_2620302,2018-07-30 10:18:00,Motorcycle Shop,Hachiōji,,,,Motorcycle Shop,2018_2620302__event_001,鳥居原ふれあいの館,,,False
tokyo_171659_semantic,171659,core,semantic,dataset_native_mixed,Which Pet Store did I visit in Hachiōji?,2018_2647186__event_001,1833,ペットの専門店コジマ 八王子店,2018_2647186,2018-01-09 07:45:00,Pet Store,Hachiōji,,,Hachiōji,Pet Store,,,,,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,dataset_native_mixed,Which Sake Bar did I visit in Hachiōji in February 2018?,2018_2647196__event_002,3099,ちばチャン,2018_2647196,2018-02-14 09:35:00,Sake Bar,Hachiōji,2018,02,Hachiōji,Sake Bar,,,,,False
tokyo_171659_relational_after,171659,core,relational_after,dataset_native_mixed,Which Chinese Restaurant did I visit after めじろ台駅 (KO50)?,2018_2647177__event_004,816,バーミヤン,2018_2647177,2017-12-12 10:40:00,Chinese Restaurant,Hachiōji,,,,Chinese Restaurant,2018_2647177__event_003,めじろ台駅 (KO50),,,False
tokyo_178798_semantic,178798,core,semantic,dataset_native_mixed,Which BBQ Joint did I visit in Hachiōji?,2018_2707928__event_001,2451,炭火串焼 けむり 四代目 八王子店,2018_2707928,2017-11-26 12:09:00,BBQ Joint,Hachiōji,,,Hachiōji,BBQ Joint,,,,,False
tokyo_178798_temporal_spatial,178798,core,temporal_spatial,dataset_native_mixed,Which Ramen Restaurant did I visit in Hachiōji in October 2018?,2018_2707945__event_002,67,壱発ラーメン,2018_2707945,2018-10-18 12:41:00,Ramen Restaurant,Hachiōji,2018,10,Hachiōji,Ramen Restaurant,,,,,False
tokyo_178798_relational_after,178798,core,relational_after,dataset_native_mixed,Which Train Station did I visit after クレッソン?,2018_2707923__event_002,2,八王子駅 (Hachiōji Sta.),2018_2707923,2017-10-13 10:51:00,Train Station,Hachiōji,,,,Train Station,2018_2707923__event_001,クレッソン,,,False
tokyo_19379_semantic,19379,core,semantic,dataset_native_mixed,Which Hospital did I visit in Hachiōji?,2018_395327__event_001,2031,駒木野病院,2018_395327,2017-11-23 02:11:00,Hospital,Hachiōji,,,Hachiōji,Hospital,,,,,True
tokyo_19379_temporal_spatial,19379,core,temporal_spatial,dataset_native_mixed,Which Platform did I visit in Hachiōji in October 2017?,2018_395294__event_001,3101,1-2番線ホーム,2018_395294,2017-10-14 00:52:00,Platform,Hachiōji,2017,10,Hachiōji,Platform,,,,,True
tokyo_19379_relational_after,19379,core,relational_after,dataset_native_mixed,Which Mountain did I visit after BOOKOFF 橋本駅南口店?,2018_395480__event_002,4017,高乗寺山,2018_395480,2018-04-21 10:47:00,Mountain,Hachiōji,,,,Mountain,2018_395480__event_001,BOOKOFF 橋本駅南口店,,,True
tokyo_210254_semantic,210254,core,semantic,dataset_native_mixed,Which Spa did I visit in Hachiōji?,2018_2949690__event_002,3812,竜泉寺の湯 八王子みなみ野店,2018_2949690,2017-12-31 15:21:00,Spa,Hachiōji,,,Hachiōji,Spa,,,,,False
tokyo_210254_temporal_spatial,210254,core,temporal_spatial,dataset_native_mixed,Which Recycling Facility did I visit in Hachiōji in June 2018?,2018_2949696__event_002,3876,株式会社エコリターン,2018_2949696,2018-06-22 13:45:00,Recycling Facility,Hachiōji,2018,06,Hachiōji,Recycling Facility,,,,,False
tokyo_210254_relational_after,210254,core,relational_after,dataset_native_mixed,Which Convenience Store did I visit after 伝説のすた丼屋?,2018_2949678__event_002,3209,セブンイレブン 八王子並木町店,2018_2949678,2017-11-06 04:11:00,Convenience Store,Hachiōji,,,,Convenience Store,2018_2949678__event_001,伝説のすた丼屋,,,False
tokyo_223807_semantic,223807,core,semantic,dataset_native_mixed,Which Discount Store did I visit in Fussa?,2018_3045890__event_001,1034,ドン・キホーテ 青梅新町店,2018_3045890,2017-12-17 08:52:00,Discount Store,Fussa,,,Fussa,Discount Store,,,,,False
tokyo_223807_temporal_spatial,223807,core,temporal_spatial,dataset_native_mixed,Which Shopping Mall did I visit in Fussa in October 2017?,2018_3045877__event_001,83,イオンモール日の出,2018_3045877,2017-10-29 05:02:00,Shopping Mall,Fussa,2017,10,Fussa,Shopping Mall,,,,,False
tokyo_223807_relational_after,223807,core,relational_after,dataset_native_mixed,Which Thrift / Vintage Store did I visit after TAIRAYA 東浅川店?,2018_3045880__event_002,543,ハードオフ/オフハウス,2018_3045880,2017-11-06 07:31:00,Thrift / Vintage Store,Fussa,,,,Thrift / Vintage Store,2018_3045880__event_001,TAIRAYA 東浅川店,,,False
tokyo_2309_semantic,2309,core,semantic,dataset_native_mixed,Which Thrift / Vintage Store did I visit in Higashimurayama?,2018_50056__event_002,1536,アップガレージ 東村山店,2018_50056,2017-11-07 06:16:00,Thrift / Vintage Store,Higashimurayama,,,Higashimurayama,Thrift / Vintage Store,,,,,False
tokyo_2309_temporal_spatial,2309,core,temporal_spatial,dataset_native_mixed,Which Chinese Restaurant did I visit in Fussa in November 2017?,2018_50060__event_002,203,東京亭,2018_50060,2017-11-11 15:32:00,Chinese Restaurant,Fussa,2017,11,Fussa,Chinese Restaurant,,,,,False
tokyo_2309_relational_after,2309,core,relational_after,dataset_native_mixed,Which Car Wash did I visit after ファミリーマート 昭島田中町店?,2018_50057__event_002,3814,カーウォッシュ昭島 USA24,2018_50057,2017-11-07 20:20:00,Car Wash,Fussa,,,,Car Wash,2018_50057__event_001,ファミリーマート 昭島田中町店,,,False
tokyo_23925_semantic,23925,core,semantic,dataset_native_mixed,Which Pub did I visit in Hachiōji?,2018_485892__event_002,596,HUB,2018_485892,2017-12-04 11:33:00,Pub,Hachiōji,,,Hachiōji,Pub,,,,,False
tokyo_23925_temporal_spatial,23925,core,temporal_spatial,dataset_native_mixed,Which Bar did I visit in Hachiōji in December 2017?,2018_485898__event_002,3152,アニソンDJバー グリュック,2018_485898,2017-12-17 03:04:00,Bar,Hachiōji,2017,12,Hachiōji,Bar,,,,,False
tokyo_23925_relational_after,23925,core,relational_after,dataset_native_mixed,Which Bar did I visit after 餃子の王将?,2018_485898__event_002,3152,アニソンDJバー グリュック,2018_485898,2017-12-17 03:04:00,Bar,Hachiōji,,,,Bar,2018_485898__event_001,餃子の王将,,,False
tokyo_24620_temporal_spatial,24620,core,temporal_spatial,dataset_native_mixed,Which Motorcycle Shop did I visit in Hachiōji in February 2018?,2018_500374__event_002,374,ライコランド 多摩境店,2018_500374,2018-02-04 07:56:00,Motorcycle Shop,Hachiōji,2018,02,Hachiōji,Motorcycle Shop,,,,,True
tokyo_24620_relational_after,24620,core,relational_after,dataset_native_mixed,Which Bakery did I visit after セブンイレブン 相模原城山川尻東店?,2018_500321__event_002,1254,オギノパン 本社工場直売店,2018_500321,2017-11-11 06:50:00,Bakery,Hachiōji,,,,Bakery,2018_500321__event_001,セブンイレブン 相模原城山川尻東店,,,True
tokyo_24664_semantic,24664,core,semantic,dataset_native_mixed,Which Bike Shop did I visit in Hachiōji?,2018_501969__event_001,2675,リバースオート,2018_501969,2018-07-28 04:25:00,Bike Shop,Hachiōji,,,Hachiōji,Bike Shop,,,,,True
tokyo_24664_temporal_spatial,24664,core,temporal_spatial,dataset_native_mixed,Which Convenience Store did I visit in Hachiōji in July 2018?,2018_501965__event_001,1873,ローソン 相模原緑西橋本四丁目店,2018_501965,2018-07-15 10:22:00,Convenience Store,Hachiōji,2018,07,Hachiōji,Convenience Store,,,,,True
tokyo_24664_relational_after,24664,core,relational_after,dataset_native_mixed,Which Spiritual Center did I visit after 金剛院?,2018_501939__event_007,1806,本立寺,2018_501939,2018-01-08 05:27:00,Spiritual Center,Hachiōji,,,,Spiritual Center,2018_501939__event_006,金剛院,,,True
tokyo_24765_semantic,24765,core,semantic,dataset_native_mixed,Which Golf Course did I visit in Fussa?,2018_504006__event_002,1318,武蔵野ゴルフクラブ,2018_504006,2017-12-25 06:08:00,Golf Course,Fussa,,,Fussa,Golf Course,,,,,True
tokyo_24765_temporal_spatial,24765,core,temporal_spatial,dataset_native_mixed,Which Miscellaneous Shop did I visit in Fussa in February 2018?,2018_504023__event_002,1948,ダイソー 武蔵村山榎店,2018_504023,2018-02-22 05:08:00,Miscellaneous Shop,Fussa,2018,02,Fussa,Miscellaneous Shop,,,,,True
tokyo_24765_relational_after,24765,core,relational_after,dataset_native_mixed,Which Convenience Store did I visit after 八王子実践中学校・高等学校?,2018_504026__event_003,2083,セブンイレブン 八王子片倉南店,2018_504026,2018-02-28 03:38:00,Convenience Store,Hachiōji,,,,Convenience Store,2018_504026__event_002,八王子実践中学校・高等学校,,,True
tokyo_254908_semantic,254908,core,semantic,dataset_native_mixed,Which Furniture / Home Store did I visit in Hachiōji?,2018_3245120__event_003,1573,ニトリ,2018_3245120,2017-12-30 09:38:00,Furniture / Home Store,Hachiōji,,,Hachiōji,Furniture / Home Store,,,,,False
tokyo_254908_temporal_spatial,254908,core,temporal_spatial,dataset_native_mixed,Which Sake Bar did I visit in Fussa in December 2017?,2018_3245121__event_001,444,徳樹庵 青梅新町店,2018_3245121,2017-12-31 06:24:00,Sake Bar,Fussa,2017,12,Fussa,Sake Bar,,,,,False
tokyo_254908_relational_after,254908,core,relational_after,dataset_native_mixed,Which Rest Area did I visit after イオンモール日の出?,2018_3245104__event_003,80,道の駅 八王子滝山,2018_3245104,2017-11-11 12:05:00,Rest Area,Hachiōji,,,,Rest Area,2018_3245104__event_002,イオンモール日の出,,,False
tokyo_259163_semantic,259163,core,semantic,dataset_native_mixed,Which Train Station did I visit in Fussa?,2018_3271983__event_001,22,羽村駅 (Hamura Sta.),2018_3271983,2018-03-28 05:30:00,Train Station,Fussa,,,Fussa,Train Station,,,,,False
tokyo_259163_temporal_spatial,259163,core,temporal_spatial,dataset_native_mixed,Which Chinese Restaurant did I visit in Hachiōji in March 2018?,2018_3271977__event_002,1265,楽楽中華,2018_3271977,2018-03-16 11:48:00,Chinese Restaurant,Hachiōji,2018,03,Hachiōji,Chinese Restaurant,,,,,False
tokyo_259163_relational_after,259163,core,relational_after,dataset_native_mixed,Which Restaurant did I visit after 株式会社エコリターン?,2018_3271980__event_002,492,ジョイフル,2018_3271980,2018-03-21 08:32:00,Restaurant,Fussa,,,,Restaurant,2018_3271980__event_001,株式会社エコリターン,,,False
tokyo_263152_semantic,263152,core,semantic,dataset_native_mixed,Which Fast Food Restaurant did I visit in Hachiōji?,2018_3295456__event_002,114,マクドナルド,2018_3295456,2018-09-25 10:00:00,Fast Food Restaurant,Hachiōji,,,Hachiōji,Fast Food Restaurant,,,,,False
tokyo_263152_temporal_spatial,263152,core,temporal_spatial,dataset_native_mixed,Which Restaurant did I visit in Hachiōji in October 2018?,2018_3295464__event_002,268,ガスト,2018_3295464,2018-10-06 06:43:00,Restaurant,Hachiōji,2018,10,Hachiōji,Restaurant,,,,,False
tokyo_263152_relational_after,263152,core,relational_after,dataset_native_mixed,Which Restaurant did I visit after ムラウチホビー 八王子店?,2018_3295464__event_002,268,ガスト,2018_3295464,2018-10-06 06:43:00,Restaurant,Hachiōji,,,,Restaurant,2018_3295464__event_001,ムラウチホビー 八王子店,,,False
tokyo_264627_semantic,264627,core,semantic,dataset_native_mixed,Which Noodle House did I visit in Hachiōji?,2018_3303898__event_002,4150,びんびん亭 ユーロード店,2018_3303898,2018-03-04 05:39:00,Noodle House,Hachiōji,,,Hachiōji,Noodle House,,,,,True
tokyo_264627_temporal_spatial,264627,core,temporal_spatial,dataset_native_mixed,Which Karaoke Bar did I visit in Hachiōji in February 2018?,2018_3303892__event_002,1370,歌広場 八王子放射線通り店,2018_3303892,2018-02-21 11:39:00,Karaoke Bar,Hachiōji,2018,02,Hachiōji,Karaoke Bar,,,,,True
tokyo_264627_relational_after,264627,core,relational_after,dataset_native_mixed,Which Ramen Restaurant did I visit after ドン・キホーテ?,2018_3303923__event_002,1185,一平ラーメン,2018_3303923,2018-04-28 08:59:00,Ramen Restaurant,Hachiōji,,,,Ramen Restaurant,2018_3303923__event_001,ドン・キホーテ,,,True
tokyo_267704_semantic,267704,core,semantic,dataset_native_mixed,Which Train Station did I visit in Hachiōji?,2018_3322366__event_001,3,京王八王子駅 (Keiō-hachiōji Sta.),2018_3322366,2018-01-07 00:44:00,Train Station,Hachiōji,,,Hachiōji,Train Station,,,,,False
tokyo_267704_temporal_spatial,267704,core,temporal_spatial,dataset_native_mixed,Which Mobile Phone Shop did I visit in Hachiōji in December 2017?,2018_3322359__event_005,2552,auショップ 八王子楢原,2018_3322359,2017-12-18 03:51:00,Mobile Phone Shop,Hachiōji,2017,12,Hachiōji,Mobile Phone Shop,,,,,False
tokyo_267704_relational_after,267704,core,relational_after,dataset_native_mixed,Which Shopping Plaza did I visit after ケーヨーデイツー 楢原店?,2018_3322363__event_002,3012,コピオ楢原,2018_3322363,2017-12-30 04:30:00,Shopping Plaza,Hachiōji,,,,Shopping Plaza,2018_3322363__event_001,ケーヨーデイツー 楢原店,,,False
tokyo_26786_semantic,26786,core,semantic,dataset_native_mixed,Which Fried Chicken Joint did I visit in Hachiōji?,2018_543193__event_002,1569,ケンタッキーフライドチキン,2018_543193,2017-12-24 06:50:00,Fried Chicken Joint,Hachiōji,,,Hachiōji,Fried Chicken Joint,,,,,True
tokyo_26786_temporal_spatial,26786,core,temporal_spatial,dataset_native_mixed,Which Record Shop did I visit in Hachiōji in June 2018?,2018_543252__event_004,1438,TOWER RECORDS,2018_543252,2018-06-13 05:50:00,Record Shop,Hachiōji,2018,06,Hachiōji,Record Shop,,,,,True
tokyo_26786_relational_after,26786,core,relational_after,dataset_native_mixed,Which Government Building did I visit after 東京医科大学 八王子医療センター?,2018_543238__event_002,2362,堺市民センター,2018_543238,2018-05-02 07:03:00,Government Building,Hachiōji,,,,Government Building,2018_543238__event_001,東京医科大学 八王子医療センター,,,True
tokyo_277915_semantic,277915,core,semantic,dataset_native_mixed,Which Japanese Restaurant did I visit in Hachiōji?,2018_3383887__event_002,2492,やよい軒,2018_3383887,2017-11-21 10:22:00,Japanese Restaurant,Hachiōji,,,Hachiōji,Japanese Restaurant,,,,,False
tokyo_277915_temporal_spatial,277915,core,temporal_spatial,dataset_native_mixed,Which Internet Cafe did I visit in Hachiōji in March 2018?,2018_3383902__event_002,1353,アプレシオ 八王子駅前店,2018_3383902,2018-03-17 06:17:00,Internet Cafe,Hachiōji,2018,03,Hachiōji,Internet Cafe,,,,,False
tokyo_277915_relational_after,277915,core,relational_after,dataset_native_mixed,Which Arcade did I visit after 牛繁?,2018_3383909__event_002,1352,シルクハット 八王子店,2018_3383909,2018-09-28 13:34:00,Arcade,Hachiōji,,,,Arcade,2018_3383909__event_001,牛繁,,,False
tokyo_280210_semantic,280210,core,semantic,dataset_native_mixed,Which Bike Shop did I visit in Fussa?,2018_3396792__event_003,3034,TREK Bicycle 東京昭島モリタウン,2018_3396792,2018-01-07 09:49:00,Bike Shop,Fussa,,,Fussa,Bike Shop,,,,,True
tokyo_280210_temporal_spatial,280210,core,temporal_spatial,dataset_native_mixed,Which Café did I visit in Hachiōji in February 2018?,2018_3396806__event_001,736,Evergreen Cafe,2018_3396806,2018-02-24 08:37:00,Café,Hachiōji,2018,02,Hachiōji,Café,,,,,True
tokyo_280210_relational_after,280210,core,relational_after,dataset_native_mixed,Which Automotive Shop did I visit after びっくりドンキー?,2018_3396831__event_002,1751,スーパーオートバックス SA羽村店,2018_3396831,2018-05-13 04:57:00,Automotive Shop,Fussa,,,,Automotive Shop,2018_3396831__event_001,びっくりドンキー,,,True
tokyo_281448_semantic,281448,core,semantic,dataset_native_mixed,Which Thrift / Vintage Store did I visit in Hachiōji?,2018_3403886__event_001,2345,BOOKOFF SUPER BAZAAR,2018_3403886,2018-03-09 00:53:00,Thrift / Vintage Store,Hachiōji,,,Hachiōji,Thrift / Vintage Store,,,,,False
tokyo_281448_temporal_spatial,281448,core,temporal_spatial,dataset_native_mixed,Which Convenience Store did I visit in Hachiōji in March 2018?,2018_3403886__event_003,3412,ローソン 相模原橋本五丁目店,2018_3403886,2018-03-09 08:24:00,Convenience Store,Hachiōji,2018,03,Hachiōji,Convenience Store,,,,,False
tokyo_281448_relational_after,281448,core,relational_after,dataset_native_mixed,Which Japanese Restaurant did I visit after 八王子駅 (Hachiōji Sta.)?,2018_3403853__event_002,1390,塚田農場 八王子店,2018_3403853,2018-01-17 08:11:00,Japanese Restaurant,Hachiōji,,,,Japanese Restaurant,2018_3403853__event_001,八王子駅 (Hachiōji Sta.),,,False
tokyo_283450_semantic,283450,core,semantic,dataset_native_mixed,Which Bridge did I visit in Fussa?,2018_3416150__event_002,3039,加美上水橋,2018_3416150,2018-08-04 07:32:00,Bridge,Fussa,,,Fussa,Bridge,,,,,True
tokyo_283450_temporal_spatial,283450,core,temporal_spatial,dataset_native_mixed,Which Video Store did I visit in Fussa in June 2018?,2018_3416139__event_001,2089,TSUTAYA 福生店,2018_3416139,2018-06-09 09:23:00,Video Store,Fussa,2018,06,Fussa,Video Store,,,,,True
tokyo_283450_relational_after,283450,core,relational_after,dataset_native_mixed,Which Supermarket did I visit after 江川亭 昭島店?,2018_3416086__event_002,158,西友 福生店,2018_3416086,2018-01-06 03:45:00,Supermarket,Fussa,,,,Supermarket,2018_3416086__event_001,江川亭 昭島店,,,True
tokyo_286142_semantic,286142,core,semantic,dataset_native_mixed,Which City Hall did I visit in Hachiōji?,2018_3433008__event_001,484,八王子市役所,2018_3433008,2017-12-07 05:32:00,City Hall,Hachiōji,,,Hachiōji,City Hall,,,,,False
tokyo_286142_temporal_spatial,286142,core,temporal_spatial,dataset_native_mixed,Which Ramen Restaurant did I visit in Hachiōji in May 2018?,2018_3433021__event_002,2718,壱角家,2018_3433021,2018-05-26 15:46:00,Ramen Restaurant,Hachiōji,2018,05,Hachiōji,Ramen Restaurant,,,,,False
tokyo_286142_relational_after,286142,core,relational_after,dataset_native_mixed,Which Train Station did I visit after 八王子駅北口東喫煙所?,2018_3433040__event_002,3,京王八王子駅 (Keiō-hachiōji Sta.),2018_3433040,2018-07-02 12:15:00,Train Station,Hachiōji,,,,Train Station,2018_3433040__event_001,八王子駅北口東喫煙所,,,False
tokyo_286382_semantic,286382,core,semantic,dataset_native_mixed,Which University did I visit in Hachiōji?,2018_3434341__event_001,1419,片柳研究所棟（東京工科大学）,2018_3434341,2017-12-25 04:21:00,University,Hachiōji,,,Hachiōji,University,,,,,False
tokyo_286382_temporal_spatial,286382,core,temporal_spatial,dataset_native_mixed,Which Restaurant did I visit in Hachiōji in February 2018?,2018_3434351__event_002,2498,がじゅまるの樹,2018_3434351,2018-02-05 07:28:00,Restaurant,Hachiōji,2018,02,Hachiōji,Restaurant,,,,,False
tokyo_286382_relational_after,286382,core,relational_after,dataset_native_mixed,Which Restaurant did I visit after 味ん味ん 八王子片倉店?,2018_3434342__event_002,642,デニーズ,2018_3434342,2017-12-26 13:51:00,Restaurant,Hachiōji,,,,Restaurant,2018_3434342__event_001,味ん味ん 八王子片倉店,,,False
tokyo_28664_semantic,28664,core,semantic,dataset_native_mixed,Which Yoshoku Restaurant did I visit in Hachiōji?,2018_580023__event_002,4374,ラケル イーアス高尾店,2018_580023,2017-10-20 05:39:00,Yoshoku Restaurant,Hachiōji,,,Hachiōji,Yoshoku Restaurant,,,,,True
tokyo_28664_temporal_spatial,28664,core,temporal_spatial,dataset_native_mixed,Which Diner did I visit in Hachiōji in January 2018?,2018_580040__event_002,3847,からやま,2018_580040,2018-01-12 12:40:00,Diner,Hachiōji,2018,01,Hachiōji,Diner,,,,,True
tokyo_28664_relational_after,28664,core,relational_after,dataset_native_mixed,Which Steakhouse did I visit after 三ヶ木バスターミナル?,2018_580044__event_007,1449,ステーキのどん 相模原橋本店,2018_580044,2018-01-22 10:04:00,Steakhouse,Hachiōji,,,,Steakhouse,2018_580044__event_006,三ヶ木バスターミナル,,,True
tokyo_28697_semantic,28697,core,semantic,dataset_native_mixed,Which Chinese Restaurant did I visit in Hachiōji?,2018_580909__event_003,1937,バーミヤン,2018_580909,2018-02-18 11:16:00,Chinese Restaurant,Hachiōji,,,Hachiōji,Chinese Restaurant,,,,,False
tokyo_28697_temporal_spatial,28697,core,temporal_spatial,dataset_native_mixed,Which Train Station did I visit in Hachiōji in January 2018?,2018_580905__event_001,2,八王子駅 (Hachiōji Sta.),2018_580905,2018-01-24 07:39:00,Train Station,Hachiōji,2018,01,Hachiōji,Train Station,,,,,False
tokyo_28697_relational_after,28697,core,relational_after,dataset_native_mixed,Which Nail Salon did I visit after Tully's Coffee?,2018_580909__event_002,4215,BETTY NAIL,2018_580909,2018-02-18 11:07:00,Nail Salon,Hachiōji,,,,Nail Salon,2018_580909__event_001,Tully's Coffee,,,False
tokyo_290806_semantic,290806,core,semantic,dataset_native_mixed,Which Supermarket did I visit in Hachiōji?,2018_3462036__event_002,1346,スーパーアルプス 中野店,2018_3462036,2017-12-01 12:20:00,Supermarket,Hachiōji,,,Hachiōji,Supermarket,,,,,False
tokyo_290806_temporal_spatial,290806,core,temporal_spatial,dataset_native_mixed,Which Discount Store did I visit in Fussa in July 2018?,2018_3462064__event_002,3567,ドン・キホーテ 多摩瑞穂店,2018_3462064,2018-07-08 08:59:00,Discount Store,Fussa,2018,07,Fussa,Discount Store,,,,,False
tokyo_290806_relational_after,290806,core,relational_after,dataset_native_mixed,Which Karaoke Box did I visit after 東京都立多摩職業能力開発センター 八王子校?,2018_3462039__event_002,4433,カラオケKING 八王子駅前店,2018_3462039,2017-12-04 11:06:00,Karaoke Box,Hachiōji,,,,Karaoke Box,2018_3462039__event_001,東京都立多摩職業能力開発センター 八王子校,,,False
tokyo_29501_semantic,29501,core,semantic,dataset_native_mixed,Which Donburi Restaurant did I visit in Fussa?,2018_596159__event_001,635,すき家,2018_596159,2018-05-01 04:33:00,Donburi Restaurant,Fussa,,,Fussa,Donburi Restaurant,,,,,False
tokyo_29501_temporal_spatial,29501,core,temporal_spatial,dataset_native_mixed,Which Racetrack did I visit in Fussa in July 2018?,2018_596177__event_003,3797,ハイネス二宮,2018_596177,2018-07-22 06:37:00,Racetrack,Fussa,2018,07,Fussa,Racetrack,,,,,False
tokyo_29501_relational_after,29501,core,relational_after,dataset_native_mixed,Which Farmers Market did I visit after ハイネス二宮?,2018_596177__event_004,358,鳥居原ふれあいの館,2018_596177,2018-07-22 08:20:00,Farmers Market,Hachiōji,,,,Farmers Market,2018_596177__event_003,ハイネス二宮,,,False
tokyo_29757_semantic,29757,core,semantic,dataset_native_mixed,Which Electronics Store did I visit in Hachiōji?,2018_601438__event_002,1326,ビックカメラ JR八王子駅店,2018_601438,2018-08-13 07:26:00,Electronics Store,Hachiōji,,,Hachiōji,Electronics Store,,,,,False
tokyo_29757_temporal_spatial,29757,core,temporal_spatial,dataset_native_mixed,Which Ramen Restaurant did I visit in Hachiōji in August 2018?,2018_601440__event_002,2352,八王子田田,2018_601440,2018-08-17 11:02:00,Ramen Restaurant,Hachiōji,2018,08,Hachiōji,Ramen Restaurant,,,,,False
tokyo_29757_relational_after,29757,core,relational_after,dataset_native_mixed,Which Ramen Restaurant did I visit after らしんばん?,2018_601373__event_002,2352,八王子田田,2018_601373,2017-12-01 05:23:00,Ramen Restaurant,Hachiōji,,,,Ramen Restaurant,2018_601373__event_001,らしんばん,,,False
tokyo_29764_semantic,29764,core,semantic,dataset_native_mixed,Which Tunnel did I visit in Hachiōji?,2018_601479__event_002,1701,ひよどり山トンネル,2018_601479,2017-10-07 02:38:00,Tunnel,Hachiōji,,,Hachiōji,Tunnel,,,,,False
tokyo_29764_temporal_spatial,29764,core,temporal_spatial,dataset_native_mixed,Which University did I visit in Hachiōji in February 2018?,2018_601542__event_002,680,工学院大学 八王子キャンパス,2018_601542,2018-02-09 09:03:00,University,Hachiōji,2018,02,Hachiōji,University,,,,,False
tokyo_29764_relational_after,29764,core,relational_after,dataset_native_mixed,Which Toll Booth did I visit after 万成屋?,2018_601478__event_003,1040,八王子本線料金所,2018_601478,2017-10-05 12:08:00,Toll Booth,Hachiōji,,,,Toll Booth,2018_601478__event_002,万成屋,,,False
tokyo_31204_semantic,31204,core,semantic,dataset_native_mixed,Which Beer Garden did I visit in Hachiōji?,2018_631703__event_002,990,高尾山ビアマウント,2018_631703,2018-09-29 08:09:00,Beer Garden,Hachiōji,,,Hachiōji,Beer Garden,,,,,False
tokyo_31204_temporal_spatial,31204,core,temporal_spatial,dataset_native_mixed,Which Tonkatsu Restaurant did I visit in Hachiōji in November 2017?,2018_631604__event_001,4209,松のや・マイカリー食堂,2018_631604,2017-11-24 11:57:00,Tonkatsu Restaurant,Hachiōji,2017,11,Hachiōji,Tonkatsu Restaurant,,,,,False
tokyo_31204_relational_after,31204,core,relational_after,dataset_native_mixed,Which Bar did I visit after 富士そば 八王子店?,2018_631691__event_002,3152,アニソンDJバー グリュック,2018_631691,2018-08-04 12:01:00,Bar,Hachiōji,,,,Bar,2018_631691__event_001,富士そば 八王子店,,,False
