query_id,user_id,benchmark_tier,query_type,seed_rank,seed_event_id,relation,expanded_event_id,is_first_discovery,expansion_rank,is_high_memory_load
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,1,2018_2320253__event_004,SELF,2018_2320253__event_004,True,1,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,1,2018_2320253__event_004,PREVIOUS,2018_2320253__event_003,True,2,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,2,2018_2320243__event_002,SELF,2018_2320243__event_002,True,3,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,2,2018_2320243__event_002,PREVIOUS,2018_2320243__event_001,True,4,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,3,2018_2320260__event_001,SELF,2018_2320260__event_001,True,5,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,3,2018_2320260__event_001,NEXT,2018_2320260__event_002,True,6,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,4,2018_2320253__event_003,SELF,2018_2320253__event_003,False,,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,4,2018_2320253__event_003,PREVIOUS,2018_2320253__event_002,True,7,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,4,2018_2320253__event_003,NEXT,2018_2320253__event_004,False,,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,5,2018_2320246__event_002,SELF,2018_2320246__event_002,True,8,False
tokyo_140734_temporal_spatial,140734,core,temporal_spatial,5,2018_2320246__event_002,PREVIOUS,2018_2320246__event_001,True,9,False
tokyo_140775_relational_after,140775,core,relational_after,1,2018_2320657__event_002,SELF,2018_2320657__event_002,True,1,False
tokyo_140775_relational_after,140775,core,relational_after,1,2018_2320657__event_002,PREVIOUS,2018_2320657__event_001,True,2,False
tokyo_140775_relational_after,140775,core,relational_after,2,2018_2320676__event_001,SELF,2018_2320676__event_001,True,3,False
tokyo_140775_relational_after,140775,core,relational_after,2,2018_2320676__event_001,NEXT,2018_2320676__event_002,True,4,False
tokyo_140775_relational_after,140775,core,relational_after,3,2018_2320665__event_001,SELF,2018_2320665__event_001,True,5,False
tokyo_140775_relational_after,140775,core,relational_after,3,2018_2320665__event_001,NEXT,2018_2320665__event_002,True,6,False
tokyo_140775_relational_after,140775,core,relational_after,4,2018_2320660__event_001,SELF,2018_2320660__event_001,True,7,False
tokyo_140775_relational_after,140775,core,relational_after,4,2018_2320660__event_001,NEXT,2018_2320660__event_002,True,8,False
tokyo_140775_relational_after,140775,core,relational_after,5,2018_2320657__event_001,SELF,2018_2320657__event_001,False,,False
tokyo_140775_relational_after,140775,core,relational_after,5,2018_2320657__event_001,NEXT,2018_2320657__event_002,False,,False
tokyo_140775_semantic,140775,core,semantic,1,2018_2320660__event_001,SELF,2018_2320660__event_001,True,1,False
tokyo_140775_semantic,140775,core,semantic,1,2018_2320660__event_001,NEXT,2018_2320660__event_002,True,2,False
tokyo_140775_semantic,140775,core,semantic,2,2018_2320666__event_001,SELF,2018_2320666__event_001,True,3,False
tokyo_140775_semantic,140775,core,semantic,2,2018_2320666__event_001,NEXT,2018_2320666__event_002,True,4,False
tokyo_140775_semantic,140775,core,semantic,3,2018_2320666__event_002,SELF,2018_2320666__event_002,False,,False
tokyo_140775_semantic,140775,core,semantic,3,2018_2320666__event_002,PREVIOUS,2018_2320666__event_001,False,,False
tokyo_140775_semantic,140775,core,semantic,4,2018_2320660__event_002,SELF,2018_2320660__event_002,False,,False
tokyo_140775_semantic,140775,core,semantic,4,2018_2320660__event_002,PREVIOUS,2018_2320660__event_001,False,,False
tokyo_140775_semantic,140775,core,semantic,5,2018_2320657__event_001,SELF,2018_2320657__event_001,True,5,False
tokyo_140775_semantic,140775,core,semantic,5,2018_2320657__event_001,NEXT,2018_2320657__event_002,True,6,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,1,2018_2320655__event_001,SELF,2018_2320655__event_001,True,1,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,1,2018_2320655__event_001,NEXT,2018_2320655__event_002,True,2,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,2,2018_2320675__event_002,SELF,2018_2320675__event_002,True,3,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,2,2018_2320675__event_002,PREVIOUS,2018_2320675__event_001,True,4,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,3,2018_2320655__event_002,SELF,2018_2320655__event_002,False,,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,3,2018_2320655__event_002,PREVIOUS,2018_2320655__event_001,False,,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,4,2018_2320664__event_001,SELF,2018_2320664__event_001,True,5,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,4,2018_2320664__event_001,NEXT,2018_2320664__event_002,True,6,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,5,2018_2320665__event_002,SELF,2018_2320665__event_002,True,7,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,5,2018_2320665__event_002,PREVIOUS,2018_2320665__event_001,True,8,False
tokyo_149225_relational_after,149225,core,relational_after,1,2018_2402528__event_001,SELF,2018_2402528__event_001,True,1,False
tokyo_149225_relational_after,149225,core,relational_after,1,2018_2402528__event_001,NEXT,2018_2402528__event_002,True,2,False
tokyo_149225_relational_after,149225,core,relational_after,2,2018_2402531__event_001,SELF,2018_2402531__event_001,True,3,False
tokyo_149225_relational_after,149225,core,relational_after,2,2018_2402531__event_001,NEXT,2018_2402531__event_002,True,4,False
tokyo_149225_relational_after,149225,core,relational_after,3,2018_2402538__event_001,SELF,2018_2402538__event_001,True,5,False
tokyo_149225_relational_after,149225,core,relational_after,3,2018_2402538__event_001,NEXT,2018_2402538__event_002,True,6,False
tokyo_149225_relational_after,149225,core,relational_after,4,2018_2402537__event_002,SELF,2018_2402537__event_002,True,7,False
tokyo_149225_relational_after,149225,core,relational_after,4,2018_2402537__event_002,PREVIOUS,2018_2402537__event_001,True,8,False
tokyo_149225_relational_after,149225,core,relational_after,4,2018_2402537__event_002,NEXT,2018_2402537__event_003,True,9,False
tokyo_149225_relational_after,149225,core,relational_after,5,2018_2402534__event_001,SELF,2018_2402534__event_001,True,10,False
tokyo_149225_relational_after,149225,core,relational_after,5,2018_2402534__event_001,NEXT,2018_2402534__event_002,True,11,False
tokyo_149225_semantic,149225,core,semantic,1,2018_2402517__event_002,SELF,2018_2402517__event_002,True,1,False
tokyo_149225_semantic,149225,core,semantic,1,2018_2402517__event_002,PREVIOUS,2018_2402517__event_001,True,2,False
tokyo_149225_semantic,149225,core,semantic,1,2018_2402517__event_002,NEXT,2018_2402517__event_003,True,3,False
tokyo_149225_semantic,149225,core,semantic,2,2018_2402517__event_003,SELF,2018_2402517__event_003,False,,False
tokyo_149225_semantic,149225,core,semantic,2,2018_2402517__event_003,PREVIOUS,2018_2402517__event_002,False,,False
tokyo_149225_semantic,149225,core,semantic,3,2018_2402537__event_002,SELF,2018_2402537__event_002,True,4,False
tokyo_149225_semantic,149225,core,semantic,3,2018_2402537__event_002,PREVIOUS,2018_2402537__event_001,True,5,False
tokyo_149225_semantic,149225,core,semantic,3,2018_2402537__event_002,NEXT,2018_2402537__event_003,True,6,False
tokyo_149225_semantic,149225,core,semantic,4,2018_2402517__event_001,SELF,2018_2402517__event_001,False,,False
tokyo_149225_semantic,149225,core,semantic,4,2018_2402517__event_001,NEXT,2018_2402517__event_002,False,,False
tokyo_149225_semantic,149225,core,semantic,5,2018_2402533__event_002,SELF,2018_2402533__event_002,True,7,False
tokyo_149225_semantic,149225,core,semantic,5,2018_2402533__event_002,PREVIOUS,2018_2402533__event_001,True,8,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,1,2018_2402533__event_002,SELF,2018_2402533__event_002,True,1,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,1,2018_2402533__event_002,PREVIOUS,2018_2402533__event_001,True,2,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,2,2018_2402529__event_002,SELF,2018_2402529__event_002,True,3,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,2,2018_2402529__event_002,PREVIOUS,2018_2402529__event_001,True,4,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,3,2018_2402523__event_001,SELF,2018_2402523__event_001,True,5,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,3,2018_2402523__event_001,NEXT,2018_2402523__event_002,True,6,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,4,2018_2402514__event_002,SELF,2018_2402514__event_002,True,7,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,4,2018_2402514__event_002,PREVIOUS,2018_2402514__event_001,True,8,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,5,2018_2402537__event_003,SELF,2018_2402537__event_003,True,9,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,5,2018_2402537__event_003,PREVIOUS,2018_2402537__event_002,True,10,False
tokyo_152722_relational_after,152722,core,relational_after,1,2018_2446506__event_002,SELF,2018_2446506__event_002,True,1,False
tokyo_152722_relational_after,152722,core,relational_after,1,2018_2446506__event_002,PREVIOUS,2018_2446506__event_001,True,2,False
tokyo_152722_relational_after,152722,core,relational_after,2,2018_2446524__event_005,SELF,2018_2446524__event_005,True,3,False
tokyo_152722_relational_after,152722,core,relational_after,2,2018_2446524__event_005,PREVIOUS,2018_2446524__event_004,True,4,False
tokyo_152722_relational_after,152722,core,relational_after,3,2018_2446527__event_001,SELF,2018_2446527__event_001,True,5,False
tokyo_152722_relational_after,152722,core,relational_after,3,2018_2446527__event_001,NEXT,2018_2446527__event_002,True,6,False
tokyo_152722_relational_after,152722,core,relational_after,4,2018_2446506__event_001,SELF,2018_2446506__event_001,False,,False
tokyo_152722_relational_after,152722,core,relational_after,4,2018_2446506__event_001,NEXT,2018_2446506__event_002,False,,False
tokyo_152722_relational_after,152722,core,relational_after,5,2018_2446527__event_002,SELF,2018_2446527__event_002,False,,False
tokyo_152722_relational_after,152722,core,relational_after,5,2018_2446527__event_002,PREVIOUS,2018_2446527__event_001,False,,False
tokyo_152722_semantic,152722,core,semantic,1,2018_2446517__event_003,SELF,2018_2446517__event_003,True,1,False
tokyo_152722_semantic,152722,core,semantic,1,2018_2446517__event_003,PREVIOUS,2018_2446517__event_002,True,2,False
tokyo_152722_semantic,152722,core,semantic,2,2018_2446506__event_001,SELF,2018_2446506__event_001,True,3,False
tokyo_152722_semantic,152722,core,semantic,2,2018_2446506__event_001,NEXT,2018_2446506__event_002,True,4,False
tokyo_152722_semantic,152722,core,semantic,3,2018_2446517__event_002,SELF,2018_2446517__event_002,False,,False
tokyo_152722_semantic,152722,core,semantic,3,2018_2446517__event_002,PREVIOUS,2018_2446517__event_001,True,5,False
tokyo_152722_semantic,152722,core,semantic,3,2018_2446517__event_002,NEXT,2018_2446517__event_003,False,,False
tokyo_152722_semantic,152722,core,semantic,4,2018_2446535__event_001,SELF,2018_2446535__event_001,True,6,False
tokyo_152722_semantic,152722,core,semantic,4,2018_2446535__event_001,NEXT,2018_2446535__event_002,True,7,False
tokyo_152722_semantic,152722,core,semantic,5,2018_2446506__event_002,SELF,2018_2446506__event_002,False,,False
tokyo_152722_semantic,152722,core,semantic,5,2018_2446506__event_002,PREVIOUS,2018_2446506__event_001,False,,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,1,2018_2446517__event_003,SELF,2018_2446517__event_003,True,1,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,1,2018_2446517__event_003,PREVIOUS,2018_2446517__event_002,True,2,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,2,2018_2446506__event_001,SELF,2018_2446506__event_001,True,3,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,2,2018_2446506__event_001,NEXT,2018_2446506__event_002,True,4,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,3,2018_2446517__event_002,SELF,2018_2446517__event_002,False,,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,3,2018_2446517__event_002,PREVIOUS,2018_2446517__event_001,True,5,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,3,2018_2446517__event_002,NEXT,2018_2446517__event_003,False,,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,4,2018_2446518__event_001,SELF,2018_2446518__event_001,True,6,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,4,2018_2446518__event_001,NEXT,2018_2446518__event_002,True,7,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,5,2018_2446506__event_002,SELF,2018_2446506__event_002,False,,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,5,2018_2446506__event_002,PREVIOUS,2018_2446506__event_001,False,,False
tokyo_156873_relational_after,156873,core,relational_after,1,2018_2498120__event_002,SELF,2018_2498120__event_002,True,1,True
tokyo_156873_relational_after,156873,core,relational_after,1,2018_2498120__event_002,PREVIOUS,2018_2498120__event_001,True,2,True
tokyo_156873_relational_after,156873,core,relational_after,2,2018_2498120__event_001,SELF,2018_2498120__event_001,False,,True
tokyo_156873_relational_after,156873,core,relational_after,2,2018_2498120__event_001,NEXT,2018_2498120__event_002,False,,True
tokyo_156873_relational_after,156873,core,relational_after,3,2018_2498119__event_001,SELF,2018_2498119__event_001,True,3,True
tokyo_156873_relational_after,156873,core,relational_after,3,2018_2498119__event_001,NEXT,2018_2498119__event_002,True,4,True
tokyo_156873_relational_after,156873,core,relational_after,4,2018_2498165__event_001,SELF,2018_2498165__event_001,True,5,True
tokyo_156873_relational_after,156873,core,relational_after,4,2018_2498165__event_001,NEXT,2018_2498165__event_002,True,6,True
tokyo_156873_relational_after,156873,core,relational_after,5,2018_2498133__event_002,SELF,2018_2498133__event_002,True,7,True
tokyo_156873_relational_after,156873,core,relational_after,5,2018_2498133__event_002,PREVIOUS,2018_2498133__event_001,True,8,True
tokyo_156873_semantic,156873,core,semantic,1,2018_2498146__event_002,SELF,2018_2498146__event_002,True,1,True
tokyo_156873_semantic,156873,core,semantic,1,2018_2498146__event_002,PREVIOUS,2018_2498146__event_001,True,2,True
tokyo_156873_semantic,156873,core,semantic,2,2018_2498158__event_003,SELF,2018_2498158__event_003,True,3,True
tokyo_156873_semantic,156873,core,semantic,2,2018_2498158__event_003,PREVIOUS,2018_2498158__event_002,True,4,True
tokyo_156873_semantic,156873,core,semantic,3,2018_2498144__event_001,SELF,2018_2498144__event_001,True,5,True
tokyo_156873_semantic,156873,core,semantic,3,2018_2498144__event_001,NEXT,2018_2498144__event_002,True,6,True
tokyo_156873_semantic,156873,core,semantic,4,2018_2498179__event_002,SELF,2018_2498179__event_002,True,7,True
tokyo_156873_semantic,156873,core,semantic,4,2018_2498179__event_002,PREVIOUS,2018_2498179__event_001,True,8,True
tokyo_156873_semantic,156873,core,semantic,5,2018_2498121__event_001,SELF,2018_2498121__event_001,True,9,True
tokyo_156873_semantic,156873,core,semantic,5,2018_2498121__event_001,NEXT,2018_2498121__event_002,True,10,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,1,2018_2498138__event_001,SELF,2018_2498138__event_001,True,1,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,1,2018_2498138__event_001,NEXT,2018_2498138__event_002,True,2,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,2,2018_2498135__event_003,SELF,2018_2498135__event_003,True,3,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,2,2018_2498135__event_003,PREVIOUS,2018_2498135__event_002,True,4,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,3,2018_2498141__event_001,SELF,2018_2498141__event_001,True,5,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,3,2018_2498141__event_001,NEXT,2018_2498141__event_002,True,6,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,4,2018_2498127__event_003,SELF,2018_2498127__event_003,True,7,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,4,2018_2498127__event_003,PREVIOUS,2018_2498127__event_002,True,8,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,5,2018_2498178__event_001,SELF,2018_2498178__event_001,True,9,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,5,2018_2498178__event_001,NEXT,2018_2498178__event_002,True,10,True
tokyo_167728_relational_after,167728,core,relational_after,1,2018_2604406__event_002,SELF,2018_2604406__event_002,True,1,True
tokyo_167728_relational_after,167728,core,relational_after,1,2018_2604406__event_002,PREVIOUS,2018_2604406__event_001,True,2,True
tokyo_167728_relational_after,167728,core,relational_after,2,2018_2604352__event_005,SELF,2018_2604352__event_005,True,3,True
tokyo_167728_relational_after,167728,core,relational_after,2,2018_2604352__event_005,PREVIOUS,2018_2604352__event_004,True,4,True
tokyo_167728_relational_after,167728,core,relational_after,3,2018_2604406__event_001,SELF,2018_2604406__event_001,False,,True
tokyo_167728_relational_after,167728,core,relational_after,3,2018_2604406__event_001,NEXT,2018_2604406__event_002,False,,True
tokyo_167728_relational_after,167728,core,relational_after,4,2018_2604396__event_001,SELF,2018_2604396__event_001,True,5,True
tokyo_167728_relational_after,167728,core,relational_after,4,2018_2604396__event_001,NEXT,2018_2604396__event_002,True,6,True
tokyo_167728_relational_after,167728,core,relational_after,5,2018_2604352__event_003,SELF,2018_2604352__event_003,True,7,True
tokyo_167728_relational_after,167728,core,relational_after,5,2018_2604352__event_003,PREVIOUS,2018_2604352__event_002,True,8,True
tokyo_167728_relational_after,167728,core,relational_after,5,2018_2604352__event_003,NEXT,2018_2604352__event_004,False,,True
tokyo_167728_semantic,167728,core,semantic,1,2018_2604362__event_001,SELF,2018_2604362__event_001,True,1,True
tokyo_167728_semantic,167728,core,semantic,1,2018_2604362__event_001,NEXT,2018_2604362__event_002,True,2,True
tokyo_167728_semantic,167728,core,semantic,2,2018_2604345__event_002,SELF,2018_2604345__event_002,True,3,True
tokyo_167728_semantic,167728,core,semantic,2,2018_2604345__event_002,PREVIOUS,2018_2604345__event_001,True,4,True
tokyo_167728_semantic,167728,core,semantic,3,2018_2604366__event_003,SELF,2018_2604366__event_003,True,5,True
tokyo_167728_semantic,167728,core,semantic,3,2018_2604366__event_003,PREVIOUS,2018_2604366__event_002,True,6,True
tokyo_167728_semantic,167728,core,semantic,4,2018_2604382__event_001,SELF,2018_2604382__event_001,True,7,True
tokyo_167728_semantic,167728,core,semantic,4,2018_2604382__event_001,NEXT,2018_2604382__event_002,True,8,True
tokyo_167728_semantic,167728,core,semantic,5,2018_2604362__event_006,SELF,2018_2604362__event_006,True,9,True
tokyo_167728_semantic,167728,core,semantic,5,2018_2604362__event_006,PREVIOUS,2018_2604362__event_005,True,10,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,1,2018_2604345__event_001,SELF,2018_2604345__event_001,True,1,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,1,2018_2604345__event_001,NEXT,2018_2604345__event_002,True,2,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,2,2018_2604349__event_001,SELF,2018_2604349__event_001,True,3,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,2,2018_2604349__event_001,NEXT,2018_2604349__event_002,True,4,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,3,2018_2604345__event_002,SELF,2018_2604345__event_002,False,,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,3,2018_2604345__event_002,PREVIOUS,2018_2604345__event_001,False,,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,4,2018_2604362__event_002,SELF,2018_2604362__event_002,True,5,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,4,2018_2604362__event_002,PREVIOUS,2018_2604362__event_001,True,6,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,4,2018_2604362__event_002,NEXT,2018_2604362__event_003,True,7,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,5,2018_2604362__event_001,SELF,2018_2604362__event_001,False,,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,5,2018_2604362__event_001,NEXT,2018_2604362__event_002,False,,True
tokyo_169053_relational_after,169053,core,relational_after,1,2018_2620268__event_001,SELF,2018_2620268__event_001,True,1,False
tokyo_169053_relational_after,169053,core,relational_after,1,2018_2620268__event_001,NEXT,2018_2620268__event_002,True,2,False
tokyo_169053_relational_after,169053,core,relational_after,2,2018_2620302__event_002,SELF,2018_2620302__event_002,True,3,False
tokyo_169053_relational_after,169053,core,relational_after,2,2018_2620302__event_002,PREVIOUS,2018_2620302__event_001,True,4,False
tokyo_169053_relational_after,169053,core,relational_after,2,2018_2620302__event_002,NEXT,2018_2620302__event_003,True,5,False
tokyo_169053_relational_after,169053,core,relational_after,3,2018_2620285__event_002,SELF,2018_2620285__event_002,True,6,False
tokyo_169053_relational_after,169053,core,relational_after,3,2018_2620285__event_002,PREVIOUS,2018_2620285__event_001,True,7,False
tokyo_169053_relational_after,169053,core,relational_after,3,2018_2620285__event_002,NEXT,2018_2620285__event_003,True,8,False
tokyo_169053_relational_after,169053,core,relational_after,4,2018_2620302__event_001,SELF,2018_2620302__event_001,False,,False
tokyo_169053_relational_after,169053,core,relational_after,4,2018_2620302__event_001,NEXT,2018_2620302__event_002,False,,False
tokyo_169053_relational_after,169053,core,relational_after,5,2018_2620268__event_002,SELF,2018_2620268__event_002,False,,False
tokyo_169053_relational_after,169053,core,relational_after,5,2018_2620268__event_002,PREVIOUS,2018_2620268__event_001,False,,False
tokyo_169053_semantic,169053,core,semantic,1,2018_2620254__event_001,SELF,2018_2620254__event_001,True,1,False
tokyo_169053_semantic,169053,core,semantic,1,2018_2620254__event_001,NEXT,2018_2620254__event_002,True,2,False
tokyo_169053_semantic,169053,core,semantic,2,2018_2620268__event_001,SELF,2018_2620268__event_001,True,3,False
tokyo_169053_semantic,169053,core,semantic,2,2018_2620268__event_001,NEXT,2018_2620268__event_002,True,4,False
tokyo_169053_semantic,169053,core,semantic,3,2018_2620254__event_002,SELF,2018_2620254__event_002,False,,False
tokyo_169053_semantic,169053,core,semantic,3,2018_2620254__event_002,PREVIOUS,2018_2620254__event_001,False,,False
tokyo_169053_semantic,169053,core,semantic,4,2018_2620302__event_002,SELF,2018_2620302__event_002,True,5,False
tokyo_169053_semantic,169053,core,semantic,4,2018_2620302__event_002,PREVIOUS,2018_2620302__event_001,True,6,False
tokyo_169053_semantic,169053,core,semantic,4,2018_2620302__event_002,NEXT,2018_2620302__event_003,True,7,False
tokyo_169053_semantic,169053,core,semantic,5,2018_2620311__event_002,SELF,2018_2620311__event_002,True,8,False
tokyo_169053_semantic,169053,core,semantic,5,2018_2620311__event_002,PREVIOUS,2018_2620311__event_001,True,9,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,1,2018_2620302__event_004,SELF,2018_2620302__event_004,True,1,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,1,2018_2620302__event_004,PREVIOUS,2018_2620302__event_003,True,2,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,2,2018_2620287__event_002,SELF,2018_2620287__event_002,True,3,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,2,2018_2620287__event_002,PREVIOUS,2018_2620287__event_001,True,4,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,3,2018_2620297__event_001,SELF,2018_2620297__event_001,True,5,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,3,2018_2620297__event_001,NEXT,2018_2620297__event_002,True,6,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,4,2018_2620302__event_003,SELF,2018_2620302__event_003,False,,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,4,2018_2620302__event_003,PREVIOUS,2018_2620302__event_002,True,7,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,4,2018_2620302__event_003,NEXT,2018_2620302__event_004,False,,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,5,2018_2620311__event_001,SELF,2018_2620311__event_001,True,8,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,5,2018_2620311__event_001,NEXT,2018_2620311__event_002,True,9,False
tokyo_171659_relational_after,171659,core,relational_after,1,2018_2647177__event_004,SELF,2018_2647177__event_004,True,1,False
tokyo_171659_relational_after,171659,core,relational_after,1,2018_2647177__event_004,PREVIOUS,2018_2647177__event_003,True,2,False
tokyo_171659_relational_after,171659,core,relational_after,2,2018_2647177__event_003,SELF,2018_2647177__event_003,False,,False
tokyo_171659_relational_after,171659,core,relational_after,2,2018_2647177__event_003,PREVIOUS,2018_2647177__event_002,True,3,False
tokyo_171659_relational_after,171659,core,relational_after,2,2018_2647177__event_003,NEXT,2018_2647177__event_004,False,,False
tokyo_171659_relational_after,171659,core,relational_after,3,2018_2647177__event_002,SELF,2018_2647177__event_002,False,,False
tokyo_171659_relational_after,171659,core,relational_after,3,2018_2647177__event_002,PREVIOUS,2018_2647177__event_001,True,4,False
tokyo_171659_relational_after,171659,core,relational_after,3,2018_2647177__event_002,NEXT,2018_2647177__event_003,False,,False
tokyo_171659_relational_after,171659,core,relational_after,4,2018_2647205__event_002,SELF,2018_2647205__event_002,True,5,False
tokyo_171659_relational_after,171659,core,relational_after,4,2018_2647205__event_002,PREVIOUS,2018_2647205__event_001,True,6,False
tokyo_171659_relational_after,171659,core,relational_after,5,2018_2647199__event_002,SELF,2018_2647199__event_002,True,7,False
tokyo_171659_relational_after,171659,core,relational_after,5,2018_2647199__event_002,PREVIOUS,2018_2647199__event_001,True,8,False
tokyo_171659_semantic,171659,core,semantic,1,2018_2647186__event_001,SELF,2018_2647186__event_001,True,1,False
tokyo_171659_semantic,171659,core,semantic,1,2018_2647186__event_001,NEXT,2018_2647186__event_002,True,2,False
tokyo_171659_semantic,171659,core,semantic,2,2018_2647186__event_002,SELF,2018_2647186__event_002,False,,False
tokyo_171659_semantic,171659,core,semantic,2,2018_2647186__event_002,PREVIOUS,2018_2647186__event_001,False,,False
tokyo_171659_semantic,171659,core,semantic,2,2018_2647186__event_002,NEXT,2018_2647186__event_003,True,3,False
tokyo_171659_semantic,171659,core,semantic,3,2018_2647182__event_003,SELF,2018_2647182__event_003,True,4,False
tokyo_171659_semantic,171659,core,semantic,3,2018_2647182__event_003,PREVIOUS,2018_2647182__event_002,True,5,False
tokyo_171659_semantic,171659,core,semantic,4,2018_2647180__event_001,SELF,2018_2647180__event_001,True,6,False
tokyo_171659_semantic,171659,core,semantic,4,2018_2647180__event_001,NEXT,2018_2647180__event_002,True,7,False
tokyo_171659_semantic,171659,core,semantic,5,2018_2647205__event_001,SELF,2018_2647205__event_001,True,8,False
tokyo_171659_semantic,171659,core,semantic,5,2018_2647205__event_001,NEXT,2018_2647205__event_002,True,9,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,1,2018_2647199__event_002,SELF,2018_2647199__event_002,True,1,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,1,2018_2647199__event_002,PREVIOUS,2018_2647199__event_001,True,2,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,2,2018_2647197__event_002,SELF,2018_2647197__event_002,True,3,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,2,2018_2647197__event_002,PREVIOUS,2018_2647197__event_001,True,4,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,3,2018_2647196__event_002,SELF,2018_2647196__event_002,True,5,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,3,2018_2647196__event_002,PREVIOUS,2018_2647196__event_001,True,6,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,4,2018_2647187__event_002,SELF,2018_2647187__event_002,True,7,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,4,2018_2647187__event_002,PREVIOUS,2018_2647187__event_001,True,8,False
