query_id,user_id,benchmark_tier,query_type,method,method_label,query_text,target_event_id,target_venue_id,target_name,target_rank,reciprocal_rank,success_at_1,success_at_5,is_high_memory_load
tokyo_140775_relational_after,140775,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Ramen Restaurant did I visit after 八王子駅 (Hachiōji Sta.)?,2018_2320657__event_002,2352,八王子田田,1,1.0000000000,True,True,False
tokyo_140775_semantic,140775,core,semantic,flat,Flat BM25,Which Bus Station did I visit in Hachiōji?,2018_2320660__event_002,1391,八王子駅南口バスターミナル,1,1.0000000000,True,True,False
tokyo_140775_semantic,140775,core,semantic,vector,E5 Dense,Which Bus Station did I visit in Hachiōji?,2018_2320660__event_002,1391,八王子駅南口バスターミナル,4,0.2500000000,False,True,False
tokyo_140775_semantic,140775,core,semantic,graph,E5 Graph-1Hop-RRF,Which Bus Station did I visit in Hachiōji?,2018_2320660__event_002,1391,八王子駅南口バスターミナル,3,0.3333333333,False,True,False
tokyo_140775_semantic,140775,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Bus Station did I visit in Hachiōji?,2018_2320660__event_002,1391,八王子駅南口バスターミナル,4,0.2500000000,False,True,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,flat,Flat BM25,Which Discount Store did I visit in Hachiōji in January 2018?,2018_2320655__event_001,125,ドン・キホーテ,1,1.0000000000,True,True,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,vector,E5 Dense,Which Discount Store did I visit in Hachiōji in January 2018?,2018_2320655__event_001,125,ドン・キホーテ,1,1.0000000000,True,True,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Discount Store did I visit in Hachiōji in January 2018?,2018_2320655__event_001,125,ドン・キホーテ,1,1.0000000000,True,True,False
tokyo_140775_temporal_spatial,140775,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Discount Store did I visit in Hachiōji in January 2018?,2018_2320655__event_001,125,ドン・キホーテ,1,1.0000000000,True,True,False
tokyo_149225_relational_after,149225,core,relational_after,flat,Flat BM25,Which Arcade did I visit after 東京工科大学行き　八王子駅バスターミナル?,2018_2402537__event_002,1352,シルクハット 八王子店,1,1.0000000000,True,True,False
tokyo_149225_relational_after,149225,core,relational_after,vector,E5 Dense,Which Arcade did I visit after 東京工科大学行き　八王子駅バスターミナル?,2018_2402537__event_002,1352,シルクハット 八王子店,4,0.2500000000,False,True,False
tokyo_149225_relational_after,149225,core,relational_after,graph,E5 Graph-1Hop-RRF,Which Arcade did I visit after 東京工科大学行き　八王子駅バスターミナル?,2018_2402537__event_002,1352,シルクハット 八王子店,5,0.2000000000,False,True,False
tokyo_149225_relational_after,149225,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Arcade did I visit after 東京工科大学行き　八王子駅バスターミナル?,2018_2402537__event_002,1352,シルクハット 八王子店,5,0.2000000000,False,True,False
tokyo_149225_semantic,149225,core,semantic,flat,Flat BM25,Which Toy / Game Store did I visit in Hachiōji?,2018_2402517__event_002,3549,マスターズスクウェア (MASTERS SQUARE),1,1.0000000000,True,True,False
tokyo_149225_semantic,149225,core,semantic,vector,E5 Dense,Which Toy / Game Store did I visit in Hachiōji?,2018_2402517__event_002,3549,マスターズスクウェア (MASTERS SQUARE),1,1.0000000000,True,True,False
tokyo_149225_semantic,149225,core,semantic,graph,E5 Graph-1Hop-RRF,Which Toy / Game Store did I visit in Hachiōji?,2018_2402517__event_002,3549,マスターズスクウェア (MASTERS SQUARE),1,1.0000000000,True,True,False
tokyo_149225_semantic,149225,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Toy / Game Store did I visit in Hachiōji?,2018_2402517__event_002,3549,マスターズスクウェア (MASTERS SQUARE),1,1.0000000000,True,True,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,flat,Flat BM25,Which Ramen Restaurant did I visit in Hachiōji in April 2018?,2018_2402529__event_002,2352,八王子田田,1,1.0000000000,True,True,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,vector,E5 Dense,Which Ramen Restaurant did I visit in Hachiōji in April 2018?,2018_2402529__event_002,2352,八王子田田,2,0.5000000000,False,True,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Ramen Restaurant did I visit in Hachiōji in April 2018?,2018_2402529__event_002,2352,八王子田田,2,0.5000000000,False,True,False
tokyo_149225_temporal_spatial,149225,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Ramen Restaurant did I visit in Hachiōji in April 2018?,2018_2402529__event_002,2352,八王子田田,2,0.5000000000,False,True,False
tokyo_152722_relational_after,152722,core,relational_after,flat,Flat BM25,Which Train Station did I visit after 京王八王子ショッピングセンター?,2018_2446506__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_152722_relational_after,152722,core,relational_after,vector,E5 Dense,Which Train Station did I visit after 京王八王子ショッピングセンター?,2018_2446506__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_152722_relational_after,152722,core,relational_after,graph,E5 Graph-1Hop-RRF,Which Train Station did I visit after 京王八王子ショッピングセンター?,2018_2446506__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_152722_relational_after,152722,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Train Station did I visit after 京王八王子ショッピングセンター?,2018_2446506__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_152722_semantic,152722,core,semantic,flat,Flat BM25,Which Shopping Plaza did I visit in Hachiōji?,2018_2446517__event_003,216,八王子オクトーレ (Hachioji Octore),1,1.0000000000,True,True,False
tokyo_152722_semantic,152722,core,semantic,vector,E5 Dense,Which Shopping Plaza did I visit in Hachiōji?,2018_2446517__event_003,216,八王子オクトーレ (Hachioji Octore),1,1.0000000000,True,True,False
tokyo_152722_semantic,152722,core,semantic,graph,E5 Graph-1Hop-RRF,Which Shopping Plaza did I visit in Hachiōji?,2018_2446517__event_003,216,八王子オクトーレ (Hachioji Octore),1,1.0000000000,True,True,False
tokyo_152722_semantic,152722,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Shopping Plaza did I visit in Hachiōji?,2018_2446517__event_003,216,八王子オクトーレ (Hachioji Octore),2,0.5000000000,False,True,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,flat,Flat BM25,Which Shopping Plaza did I visit in Hachiōji in December 2017?,2018_2446517__event_003,216,八王子オクトーレ (Hachioji Octore),1,1.0000000000,True,True,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,vector,E5 Dense,Which Shopping Plaza did I visit in Hachiōji in December 2017?,2018_2446517__event_003,216,八王子オクトーレ (Hachioji Octore),1,1.0000000000,True,True,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Shopping Plaza did I visit in Hachiōji in December 2017?,2018_2446517__event_003,216,八王子オクトーレ (Hachioji Octore),1,1.0000000000,True,True,False
tokyo_152722_temporal_spatial,152722,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Shopping Plaza did I visit in Hachiōji in December 2017?,2018_2446517__event_003,216,八王子オクトーレ (Hachioji Octore),2,0.5000000000,False,True,False
tokyo_156873_relational_after,156873,core,relational_after,flat,Flat BM25,Which Racetrack did I visit after 軽自動車検査協会 八王子支所?,2018_2498120__event_002,3797,ハイネス二宮,1,1.0000000000,True,True,True
tokyo_156873_relational_after,156873,core,relational_after,vector,E5 Dense,Which Racetrack did I visit after 軽自動車検査協会 八王子支所?,2018_2498120__event_002,3797,ハイネス二宮,1,1.0000000000,True,True,True
tokyo_156873_relational_after,156873,core,relational_after,graph,E5 Graph-1Hop-RRF,Which Racetrack did I visit after 軽自動車検査協会 八王子支所?,2018_2498120__event_002,3797,ハイネス二宮,1,1.0000000000,True,True,True
tokyo_156873_relational_after,156873,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Racetrack did I visit after 軽自動車検査協会 八王子支所?,2018_2498120__event_002,3797,ハイネス二宮,2,0.5000000000,False,True,True
tokyo_156873_semantic,156873,core,semantic,flat,Flat BM25,Which Italian Restaurant did I visit in Fussa?,2018_2498146__event_002,1543,サイゼリヤ,1,1.0000000000,True,True,True
tokyo_156873_semantic,156873,core,semantic,vector,E5 Dense,Which Italian Restaurant did I visit in Fussa?,2018_2498146__event_002,1543,サイゼリヤ,1,1.0000000000,True,True,True
tokyo_156873_semantic,156873,core,semantic,graph,E5 Graph-1Hop-RRF,Which Italian Restaurant did I visit in Fussa?,2018_2498146__event_002,1543,サイゼリヤ,1,1.0000000000,True,True,True
tokyo_156873_semantic,156873,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Italian Restaurant did I visit in Fussa?,2018_2498146__event_002,1543,サイゼリヤ,1,1.0000000000,True,True,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,flat,Flat BM25,Which Arcade did I visit in Fussa in February 2018?,2018_2498138__event_001,292,ドラマ 瑞穂店 (DORAMA),1,1.0000000000,True,True,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,vector,E5 Dense,Which Arcade did I visit in Fussa in February 2018?,2018_2498138__event_001,292,ドラマ 瑞穂店 (DORAMA),1,1.0000000000,True,True,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Arcade did I visit in Fussa in February 2018?,2018_2498138__event_001,292,ドラマ 瑞穂店 (DORAMA),1,1.0000000000,True,True,True
tokyo_156873_temporal_spatial,156873,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Arcade did I visit in Fussa in February 2018?,2018_2498138__event_001,292,ドラマ 瑞穂店 (DORAMA),1,1.0000000000,True,True,True
tokyo_167728_relational_after,167728,core,relational_after,flat,Flat BM25,Which Fishing Store did I visit after からやま?,2018_2604406__event_002,3239,キャスティング,1,1.0000000000,True,True,True
tokyo_167728_relational_after,167728,core,relational_after,vector,E5 Dense,Which Fishing Store did I visit after からやま?,2018_2604406__event_002,3239,キャスティング,1,1.0000000000,True,True,True
tokyo_167728_relational_after,167728,core,relational_after,graph,E5 Graph-1Hop-RRF,Which Fishing Store did I visit after からやま?,2018_2604406__event_002,3239,キャスティング,1,1.0000000000,True,True,True
tokyo_167728_relational_after,167728,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Fishing Store did I visit after からやま?,2018_2604406__event_002,3239,キャスティング,1,1.0000000000,True,True,True
tokyo_167728_semantic,167728,core,semantic,flat,Flat BM25,Which Cable Car did I visit in Hachiōji?,2018_2604362__event_001,650,高尾山駅,1,1.0000000000,True,True,True
tokyo_167728_semantic,167728,core,semantic,vector,E5 Dense,Which Cable Car did I visit in Hachiōji?,2018_2604362__event_001,650,高尾山駅,1,1.0000000000,True,True,True
tokyo_167728_semantic,167728,core,semantic,graph,E5 Graph-1Hop-RRF,Which Cable Car did I visit in Hachiōji?,2018_2604362__event_001,650,高尾山駅,1,1.0000000000,True,True,True
tokyo_167728_semantic,167728,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Cable Car did I visit in Hachiōji?,2018_2604362__event_001,650,高尾山駅,2,0.5000000000,False,True,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,flat,Flat BM25,Which Park did I visit in Hachiōji in October 2017?,2018_2604345__event_001,4067,宇津貫公園,1,1.0000000000,True,True,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,vector,E5 Dense,Which Park did I visit in Hachiōji in October 2017?,2018_2604345__event_001,4067,宇津貫公園,1,1.0000000000,True,True,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Park did I visit in Hachiōji in October 2017?,2018_2604345__event_001,4067,宇津貫公園,1,1.0000000000,True,True,True
tokyo_167728_temporal_spatial,167728,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Park did I visit in Hachiōji in October 2017?,2018_2604345__event_001,4067,宇津貫公園,1,1.0000000000,True,True,True
tokyo_169053_relational_after,169053,core,relational_after,flat,Flat BM25,Which Motorcycle Shop did I visit after 鳥居原ふれあいの館?,2018_2620302__event_002,374,ライコランド 多摩境店,4,0.2500000000,False,True,False
tokyo_169053_relational_after,169053,core,relational_after,vector,E5 Dense,Which Motorcycle Shop did I visit after 鳥居原ふれあいの館?,2018_2620302__event_002,374,ライコランド 多摩境店,2,0.5000000000,False,True,False
tokyo_169053_relational_after,169053,core,relational_after,graph,E5 Graph-1Hop-RRF,Which Motorcycle Shop did I visit after 鳥居原ふれあいの館?,2018_2620302__event_002,374,ライコランド 多摩境店,2,0.5000000000,False,True,False
tokyo_169053_relational_after,169053,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Motorcycle Shop did I visit after 鳥居原ふれあいの館?,2018_2620302__event_002,374,ライコランド 多摩境店,2,0.5000000000,False,True,False
tokyo_169053_semantic,169053,core,semantic,flat,Flat BM25,Which Motorcycle Shop did I visit in Fussa?,2018_2620254__event_001,3032,AFG MOTOSPORTS,1,1.0000000000,True,True,False
tokyo_169053_semantic,169053,core,semantic,vector,E5 Dense,Which Motorcycle Shop did I visit in Fussa?,2018_2620254__event_001,3032,AFG MOTOSPORTS,1,1.0000000000,True,True,False
tokyo_169053_semantic,169053,core,semantic,graph,E5 Graph-1Hop-RRF,Which Motorcycle Shop did I visit in Fussa?,2018_2620254__event_001,3032,AFG MOTOSPORTS,1,1.0000000000,True,True,False
tokyo_169053_semantic,169053,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Motorcycle Shop did I visit in Fussa?,2018_2620254__event_001,3032,AFG MOTOSPORTS,1,1.0000000000,True,True,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,flat,Flat BM25,Which Grilled Meat Restaurant did I visit in Hachiōji in July 2018?,2018_2620302__event_004,3626,ステーキレストラン STUMP,1,1.0000000000,True,True,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,vector,E5 Dense,Which Grilled Meat Restaurant did I visit in Hachiōji in July 2018?,2018_2620302__event_004,3626,ステーキレストラン STUMP,1,1.0000000000,True,True,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Grilled Meat Restaurant did I visit in Hachiōji in July 2018?,2018_2620302__event_004,3626,ステーキレストラン STUMP,1,1.0000000000,True,True,False
tokyo_169053_temporal_spatial,169053,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Grilled Meat Restaurant did I visit in Hachiōji in July 2018?,2018_2620302__event_004,3626,ステーキレストラン STUMP,1,1.0000000000,True,True,False
tokyo_171659_relational_after,171659,core,relational_after,flat,Flat BM25,Which Chinese Restaurant did I visit after めじろ台駅 (KO50)?,2018_2647177__event_004,816,バーミヤン,1,1.0000000000,True,True,False
tokyo_171659_relational_after,171659,core,relational_after,vector,E5 Dense,Which Chinese Restaurant did I visit after めじろ台駅 (KO50)?,2018_2647177__event_004,816,バーミヤン,1,1.0000000000,True,True,False
tokyo_171659_relational_after,171659,core,relational_after,graph,E5 Graph-1Hop-RRF,Which Chinese Restaurant did I visit after めじろ台駅 (KO50)?,2018_2647177__event_004,816,バーミヤン,1,1.0000000000,True,True,False
tokyo_171659_relational_after,171659,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Chinese Restaurant did I visit after めじろ台駅 (KO50)?,2018_2647177__event_004,816,バーミヤン,2,0.5000000000,False,True,False
tokyo_171659_semantic,171659,core,semantic,flat,Flat BM25,Which Pet Store did I visit in Hachiōji?,2018_2647186__event_001,1833,ペットの専門店コジマ 八王子店,1,1.0000000000,True,True,False
tokyo_171659_semantic,171659,core,semantic,vector,E5 Dense,Which Pet Store did I visit in Hachiōji?,2018_2647186__event_001,1833,ペットの専門店コジマ 八王子店,1,1.0000000000,True,True,False
tokyo_171659_semantic,171659,core,semantic,graph,E5 Graph-1Hop-RRF,Which Pet Store did I visit in Hachiōji?,2018_2647186__event_001,1833,ペットの専門店コジマ 八王子店,1,1.0000000000,True,True,False
tokyo_171659_semantic,171659,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Pet Store did I visit in Hachiōji?,2018_2647186__event_001,1833,ペットの専門店コジマ 八王子店,1,1.0000000000,True,True,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,flat,Flat BM25,Which Sake Bar did I visit in Hachiōji in February 2018?,2018_2647196__event_002,3099,ちばチャン,1,1.0000000000,True,True,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,vector,E5 Dense,Which Sake Bar did I visit in Hachiōji in February 2018?,2018_2647196__event_002,3099,ちばチャン,3,0.3333333333,False,True,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Sake Bar did I visit in Hachiōji in February 2018?,2018_2647196__event_002,3099,ちばチャン,3,0.3333333333,False,True,False
tokyo_171659_temporal_spatial,171659,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Sake Bar did I visit in Hachiōji in February 2018?,2018_2647196__event_002,3099,ちばチャン,1,1.0000000000,True,True,False
tokyo_178798_relational_after,178798,core,relational_after,flat,Flat BM25,Which Train Station did I visit after クレッソン?,2018_2707923__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_178798_relational_after,178798,core,relational_after,vector,E5 Dense,Which Train Station did I visit after クレッソン?,2018_2707923__event_002,2,八王子駅 (Hachiōji Sta.),2,0.5000000000,False,True,False
tokyo_178798_relational_after,178798,core,relational_after,graph,E5 Graph-1Hop-RRF,Which Train Station did I visit after クレッソン?,2018_2707923__event_002,2,八王子駅 (Hachiōji Sta.),2,0.5000000000,False,True,False
tokyo_178798_relational_after,178798,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Train Station did I visit after クレッソン?,2018_2707923__event_002,2,八王子駅 (Hachiōji Sta.),2,0.5000000000,False,True,False
tokyo_178798_semantic,178798,core,semantic,flat,Flat BM25,Which BBQ Joint did I visit in Hachiōji?,2018_2707928__event_001,2451,炭火串焼 けむり 四代目 八王子店,1,1.0000000000,True,True,False
tokyo_178798_semantic,178798,core,semantic,vector,E5 Dense,Which BBQ Joint did I visit in Hachiōji?,2018_2707928__event_001,2451,炭火串焼 けむり 四代目 八王子店,1,1.0000000000,True,True,False
tokyo_178798_semantic,178798,core,semantic,graph,E5 Graph-1Hop-RRF,Which BBQ Joint did I visit in Hachiōji?,2018_2707928__event_001,2451,炭火串焼 けむり 四代目 八王子店,1,1.0000000000,True,True,False
tokyo_178798_semantic,178798,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which BBQ Joint did I visit in Hachiōji?,2018_2707928__event_001,2451,炭火串焼 けむり 四代目 八王子店,1,1.0000000000,True,True,False
tokyo_178798_temporal_spatial,178798,core,temporal_spatial,flat,Flat BM25,Which Ramen Restaurant did I visit in Hachiōji in October 2018?,2018_2707945__event_002,67,壱発ラーメン,1,1.0000000000,True,True,False
tokyo_178798_temporal_spatial,178798,core,temporal_spatial,vector,E5 Dense,Which Ramen Restaurant did I visit in Hachiōji in October 2018?,2018_2707945__event_002,67,壱発ラーメン,3,0.3333333333,False,True,False
tokyo_178798_temporal_spatial,178798,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Ramen Restaurant did I visit in Hachiōji in October 2018?,2018_2707945__event_002,67,壱発ラーメン,3,0.3333333333,False,True,False
tokyo_178798_temporal_spatial,178798,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Ramen Restaurant did I visit in Hachiōji in October 2018?,2018_2707945__event_002,67,壱発ラーメン,2,0.5000000000,False,True,False
tokyo_19379_relational_after,19379,core,relational_after,flat,Flat BM25,Which Mountain did I visit after BOOKOFF 橋本駅南口店?,2018_395480__event_002,4017,高乗寺山,1,1.0000000000,True,True,True
tokyo_19379_relational_after,19379,core,relational_after,vector,E5 Dense,Which Mountain did I visit after BOOKOFF 橋本駅南口店?,2018_395480__event_002,4017,高乗寺山,1,1.0000000000,True,True,True
tokyo_19379_relational_after,19379,core,relational_after,graph,E5 Graph-1Hop-RRF,Which Mountain did I visit after BOOKOFF 橋本駅南口店?,2018_395480__event_002,4017,高乗寺山,1,1.0000000000,True,True,True
tokyo_19379_relational_after,19379,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Mountain did I visit after BOOKOFF 橋本駅南口店?,2018_395480__event_002,4017,高乗寺山,2,0.5000000000,False,True,True
tokyo_19379_semantic,19379,core,semantic,flat,Flat BM25,Which Hospital did I visit in Hachiōji?,2018_395327__event_001,2031,駒木野病院,1,1.0000000000,True,True,True
tokyo_19379_semantic,19379,core,semantic,vector,E5 Dense,Which Hospital did I visit in Hachiōji?,2018_395327__event_001,2031,駒木野病院,1,1.0000000000,True,True,True
tokyo_19379_semantic,19379,core,semantic,graph,E5 Graph-1Hop-RRF,Which Hospital did I visit in Hachiōji?,2018_395327__event_001,2031,駒木野病院,1,1.0000000000,True,True,True
tokyo_19379_semantic,19379,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Hospital did I visit in Hachiōji?,2018_395327__event_001,2031,駒木野病院,1,1.0000000000,True,True,True
tokyo_19379_temporal_spatial,19379,core,temporal_spatial,flat,Flat BM25,Which Platform did I visit in Hachiōji in October 2017?,2018_395294__event_001,3101,1-2番線ホーム,1,1.0000000000,True,True,True
tokyo_19379_temporal_spatial,19379,core,temporal_spatial,vector,E5 Dense,Which Platform did I visit in Hachiōji in October 2017?,2018_395294__event_001,3101,1-2番線ホーム,5,0.2000000000,False,True,True
tokyo_19379_temporal_spatial,19379,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Platform did I visit in Hachiōji in October 2017?,2018_395294__event_001,3101,1-2番線ホーム,5,0.2000000000,False,True,True
tokyo_19379_temporal_spatial,19379,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Platform did I visit in Hachiōji in October 2017?,2018_395294__event_001,3101,1-2番線ホーム,4,0.2500000000,False,True,True
tokyo_210254_relational_after,210254,core,relational_after,flat,Flat BM25,Which Convenience Store did I visit after 伝説のすた丼屋?,2018_2949678__event_002,3209,セブンイレブン 八王子並木町店,1,1.0000000000,True,True,False
tokyo_210254_relational_after,210254,core,relational_after,vector,E5 Dense,Which Convenience Store did I visit after 伝説のすた丼屋?,2018_2949678__event_002,3209,セブンイレブン 八王子並木町店,2,0.5000000000,False,True,False
tokyo_210254_relational_after,210254,core,relational_after,graph,E5 Graph-1Hop-RRF,Which Convenience Store did I visit after 伝説のすた丼屋?,2018_2949678__event_002,3209,セブンイレブン 八王子並木町店,2,0.5000000000,False,True,False
tokyo_210254_relational_after,210254,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Convenience Store did I visit after 伝説のすた丼屋?,2018_2949678__event_002,3209,セブンイレブン 八王子並木町店,2,0.5000000000,False,True,False
tokyo_210254_semantic,210254,core,semantic,flat,Flat BM25,Which Spa did I visit in Hachiōji?,2018_2949690__event_002,3812,竜泉寺の湯 八王子みなみ野店,1,1.0000000000,True,True,False
tokyo_210254_semantic,210254,core,semantic,vector,E5 Dense,Which Spa did I visit in Hachiōji?,2018_2949690__event_002,3812,竜泉寺の湯 八王子みなみ野店,1,1.0000000000,True,True,False
tokyo_210254_semantic,210254,core,semantic,graph,E5 Graph-1Hop-RRF,Which Spa did I visit in Hachiōji?,2018_2949690__event_002,3812,竜泉寺の湯 八王子みなみ野店,1,1.0000000000,True,True,False
tokyo_210254_semantic,210254,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Spa did I visit in Hachiōji?,2018_2949690__event_002,3812,竜泉寺の湯 八王子みなみ野店,2,0.5000000000,False,True,False
tokyo_210254_temporal_spatial,210254,core,temporal_spatial,flat,Flat BM25,Which Recycling Facility did I visit in Hachiōji in June 2018?,2018_2949696__event_002,3876,株式会社エコリターン,1,1.0000000000,True,True,False
tokyo_210254_temporal_spatial,210254,core,temporal_spatial,vector,E5 Dense,Which Recycling Facility did I visit in Hachiōji in June 2018?,2018_2949696__event_002,3876,株式会社エコリターン,1,1.0000000000,True,True,False
tokyo_210254_temporal_spatial,210254,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Recycling Facility did I visit in Hachiōji in June 2018?,2018_2949696__event_002,3876,株式会社エコリターン,1,1.0000000000,True,True,False
tokyo_210254_temporal_spatial,210254,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Recycling Facility did I visit in Hachiōji in June 2018?,2018_2949696__event_002,3876,株式会社エコリターン,2,0.5000000000,False,True,False
tokyo_223807_relational_after,223807,core,relational_after,flat,Flat BM25,Which Thrift / Vintage Store did I visit after TAIRAYA 東浅川店?,2018_3045880__event_002,543,ハードオフ/オフハウス,1,1.0000000000,True,True,False
tokyo_223807_relational_after,223807,core,relational_after,vector,E5 Dense,Which Thrift / Vintage Store did I visit after TAIRAYA 東浅川店?,2018_3045880__event_002,543,ハードオフ/オフハウス,1,1.0000000000,True,True,False
tokyo_223807_relational_after,223807,core,relational_after,graph,E5 Graph-1Hop-RRF,Which Thrift / Vintage Store did I visit after TAIRAYA 東浅川店?,2018_3045880__event_002,543,ハードオフ/オフハウス,1,1.0000000000,True,True,False
tokyo_223807_relational_after,223807,core,relational_after,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Thrift / Vintage Store did I visit after TAIRAYA 東浅川店?,2018_3045880__event_002,543,ハードオフ/オフハウス,1,1.0000000000,True,True,False
tokyo_223807_semantic,223807,core,semantic,flat,Flat BM25,Which Discount Store did I visit in Fussa?,2018_3045890__event_001,1034,ドン・キホーテ 青梅新町店,1,1.0000000000,True,True,False
tokyo_223807_semantic,223807,core,semantic,vector,E5 Dense,Which Discount Store did I visit in Fussa?,2018_3045890__event_001,1034,ドン・キホーテ 青梅新町店,2,0.5000000000,False,True,False
tokyo_223807_semantic,223807,core,semantic,graph,E5 Graph-1Hop-RRF,Which Discount Store did I visit in Fussa?,2018_3045890__event_001,1034,ドン・キホーテ 青梅新町店,2,0.5000000000,False,True,False
tokyo_223807_semantic,223807,core,semantic,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Discount Store did I visit in Fussa?,2018_3045890__event_001,1034,ドン・キホーテ 青梅新町店,3,0.3333333333,False,True,False
tokyo_223807_temporal_spatial,223807,core,temporal_spatial,flat,Flat BM25,Which Shopping Mall did I visit in Fussa in October 2017?,2018_3045877__event_001,83,イオンモール日の出,1,1.0000000000,True,True,False
tokyo_223807_temporal_spatial,223807,core,temporal_spatial,vector,E5 Dense,Which Shopping Mall did I visit in Fussa in October 2017?,2018_3045877__event_001,83,イオンモール日の出,5,0.2000000000,False,True,False
tokyo_223807_temporal_spatial,223807,core,temporal_spatial,graph,E5 Graph-1Hop-RRF,Which Shopping Mall did I visit in Fussa in October 2017?,2018_3045877__event_001,83,イオンモール日の出,6,0.1666666667,False,False,False
tokyo_223807_temporal_spatial,223807,core,temporal_spatial,graph_ppr_rrf,E5 Graph-PPR-RRF,Which Shopping Mall did I visit in Fussa in October 2017?,2018_3045877__event_001,83,イオンモール日の出,5,0.2000000000,False,True,False
tokyo_2309_relational_after,2309,core,relational_after,flat,Flat BM25,Which Car Wash did I visit after ファミリーマート 昭島田中町店?,2018_50057__event_002,3814,カーウォッシュ昭島 USA24,4,0.2500000000,False,True,False
